id,category,title,body
1127,consommer,TVA indexée sur les émissions de CO2,"Il faut que la TVA soit proportionnelle aux émissions de CO2 du produit (en tenant compte du cycle de vie complet du produit).
Ainsi, pour un même produit, celui qui vient de loin aura une TVA plus élevée car il faudra y intégrer les émissions de CO2 liées au transport.
Et pour deux produits différents, celui qui sera écoconçu aura moins de TVA car il émettra moins de CO2."
1089,consommer,Remise en questions des événements d'hyper consommation,"Que ce soit les soldes, le black fridays, pâque ou même noël etc. 
Il y a une remise en question à faire au niveau des ces événements qui pousse à la sur consommation et donc de facto à la génération de GES et au réchauffement climatique.

C'est juste un piste à explorer.

Doit ont les supprimer ? Ou juste mieux les encadrer ?"
1252,consommer,Loto écolo et engagé,"À l'image du Loto du patrimoine qui finance la rénovation du patrimoine historique, un Loto qui mette en jeux des véhicules électriques, la rénovation énergétique de son logement, la compensation carbone d'une année de vie, un contrat d'électricité verte, des panneaux solaires, un abonnement de train, une mission humanitaire..."
1253,consommer,Taxer l'énergie grise,Établir un bilan carbone ACV des produits importés et taxer les émissions carbone liées aux produits de façon à relocaliser la production et favoriser les circuits courts
1131,consommer,Pour une consommation raisonnée ,"Réduction des emballages plastiques et bannissement du suremballage.
Remise au goût du jour des bouteilles consignées.
Favoriser la distribution en vrac des denrées alimentaires.
Verbaliser l'obsolescence programmée.
Développer la réparation plutôt que le renouvellement systématique.
Promouvoir l’auto-réparation et l'impression 3D qui peut être une alternative au stock de pièces détachées.
Prendre en compte les heures de bénévolat social dans le calcul des trimestres de retraite.
Interdire la création de nouvelles zones commerciales. Avec le développement du commerce en ligne, le besoin de zone commerciale devrait être réduit et celles existantes recalibrées à la baisse.
Les zones commerciales sont devenues les temples de la consommation. Il est urgent que les politiques donnent aux jeunes surtout mais aux moins jeunes aussi d'autres perspectives dans leurs vies que toujours plus de besoin, de consommation et donc de frustration.
Interdire le démarchage téléphonique le site bloctél n'étant pas très efficace.
Favoriser l'usage des logiciels libres."
1132,consommer,Service au volant restauration,"J'ai déjà fait cette requête 2 fois au Ministre de la Transition Ecologique sans réponse sur le fond.

Il faut supprimer le service au volant en restauration rapide car:

- afflux de véhicules qui"" font la queue"" et qui génèrent de la pollution et de l'émission de CO2 
- lutte contre le sédentarisme (santé)
Soit on convainc le secteur de la restauration rapide, soit on le contraint par la loi."
2209,consommer,Supprimer la publicité ,"La consommation est clairement incitée par la publicité. Pourquoi les ventes de SUV augmentent? 
En supprimant la publicité quelque soit son format, les citoyens seront moins tentés d'acheter tel ou tel produit. Cela forcera les marques à investir dans leurs produits plutôt que dans le marketing et peut être qu'un des effets de bords positifs serait d'avoir des produits de meilleur qualité.
Concernant les évènements culturels (concerts, festival, expo, ...), la publicité pourrait être autorisé."
3120,consommer,Garde$-fou et compensation$ N°4,"Je pense qu 'il faudrait:
-Mettre en place des garde$ fou pour les gourmands d'énergie
-Entreprendre toutes les actions nécessaires pour recréditer l'energie prélevée à la biomasse (pétrole, charbon..) de Madame la planète. 

Consumons mieux et créons beaucoup"
1080,consommer,Imposer un partage d'espace entre publicité et information d'intérêt général,"Réduire notre empreinte carbone, c'est réduire notre consommation. Or, la publicité oriente nos achats en jouant le plus souvent sur nos émotions. Mais nos émotions sont mauvaises conseillères quand elles sont manipulées pour que notre raison s'efface.
Sommes-nous plus libres en roulant dans un SUV plutôt que dans un modèle léger et sobre? La femme de nos rêves va-t-elle nous tomber dans les bras grace à un parfum? Voyager à l'autre bout du monde est-il indispensable pour passer de bonnes vacances?

Lutter contre les allégories publicitaires, c'est reprendre le contrôle de notre consommation. Mais on ne doit pas instaurer une censure.

On peut équilibrer l'espace pub : 50% pour les créatifs, 50% pour la planète.
La moitié de chaque affiche, page magazine, encart, bannière, spot télé ou vidéo, annonce radio, etc. devra être consacrée soit à présenter l'emprunte carbone du produit concerné par l'autre moitié, soit à diffuser l'un des messages d'intérêt général qui auront été définis par une instance indépendante, sur les thèmes cruciaux que sont durabilité, réparabilité, sobriété énergétique, économie circulaire...

Chaque euro dépensé en publicité (payé par nous au final) aura un message équilibré.
Le message d'intérêt général ne fera que renforcer le message pub des industries vertueuses. Pour les autres, il mettra en évidence les contradictions et fera réfléchir les consos influençables que nous sommes."
1082,consommer,Gestion des emballages,"- encourager la vente en vrac ou au détail
- supprimer progressivement tous les emballages plastiques ou d'origine pétrolière
- rendre payants tout emballage pour encourager chacun à venir avec ses contenants
- sanctionner le non respect du recyclage"
13,consommer,Création d'un label zéro déforestation importé,"Le consommateur doit pouvoir faire des choix éclairés, pour cela le mieux est d'indiquer sur les produits pour les particuliers mais aussi les acheteurs publics comme les villes, les ministères si les produits participent à la déforestation en Amazonie ou ailleurs, on peut penser aux élevages nourris aux soja brésilien aux bonbons comprenant de l'huile de palme, aux fruits ou légumes voir même à l'or dont l'exploitation en Guyane française pose question..."
1315,consommer,Stop à certains échanges internationaux et Supprimer les emballages,"Supprimer le CETA et MERCOSUR et refuser le TAFTA pour ne pas être à la merci des grandes multinationales.
   Imposer  aux produits étrangers importés les mêmes normes sociales et environnementales que celles imposés à la fabrication des produits français. 
   Instaurer une taxe proportionnelle aux frais de transport pour les produits hors Europe.
   Diffuser les actions des lobby
   Supprimer le plus possible les emballages et ne pas pousser à la consommation donc vendre le produit à l'unité le même  prix qu'en gros."
1102,consommer,Taxe de recyclage au coût réel,"Certains vont dire « encore une taxe » et ils ont raison. Pour rendre les écotaxes admissible, il faut absolument qu’il soit écrit dans la loi que toute rentrée de cette taxe doit servir à réduire d’autres taxes (TVA, impôts et taxes sur les bas revenus,…).
Il serait normal que chaque produit vendu soit taxé à hauteur de son coût réel de recyclage. Ceci s’ajoute à la taxe carbone car l’énergie nécessaire à la production est tout simplement perdue.
Il n’est évidemment pas si facile de fixer le prix de recyclage réel. La première contrainte est d’imposer à tout constructeur (donc y compris les sous-traitants pour les composants) de fournir un listing complet des pièces avec leurs compositions et la ou les méthodes possible de recyclage pour récupérer des matières premières pures à réutiliser.
Il reste alors à mettre en place des règles relativement complexe pour estimer le coût de recyclage le plus précisément possible en fonction de la main d’œuvre nécessaire, du coût énergétique, de la pollution qui risque d’en découler. Il faut évidemment taxer davantage les produits mal recyclable (avec dégradation de qualité de la matière première) ou carrément non recyclable.
Si l’on prend le cas des voitures dont le poids doit être amené à se réduire, le risque majeur est de voir de plus en plus de composants fabriqués en matières composites très spécialisées rendant le recyclage de plus en plus difficile."
2082,consommer,Remise en place de la consigne,"Les bouteilles en verre ainsi que les bocaux en verre partent en majorité à la poubelle après vidage de leur contenu.
Les réutiliser couterait moins cher sur le plan écologique puisqu'il faut les recycler ou pire, les enfouir ( couvercles en métal non recyclés): -de carbone pour leur production, - de pollution.
Ce sont des objets rapidement utilisables après lavage, moins chers que des neufs et qui peuvent être redistribués par un système ou une entreprise, aux entreprises en ayant besoin dans leur production.
De plus ce cycle de récupération et de revalorisation est source de création d'emplois."
1589,consommer,Développer l'idée du Noël Récup/Occas',"Développer dans l'opinion publique le principe de Noël ""récup/occasion"". 
Le principe : Au lieu d'acheter des cadeaux neufs chaque année, acheter d'occasion des jouets qui ont déjà servi mais qui sont souvent en très bon état (et rarement cassés), afin d'éviter 1) qu'ils traînent au fond d'un placard (autant qu'ils servent!), 2) de la surconsommation chaque année, et de permettre 3) de faire des économies et 4) de recycler/réutiliser pour ne pas jeter."
1191,consommer,Fin du gâchis des grandes surfaces,"Il faut contraindre les grandes surfaces à donner leur sirplus aux associations afin d'enrayer la faim de manière générale.

Ne pas attendre la délation par un concitoyen comme c'est déjà le cas."
1141,consommer,Réutilisation des emballages alimentaires,"Bonjour, je me bat depuis déjà quelques mois pour mettre en place la première usine de traitement des emballages alimentaires pour leur réutilisation sous leur forme primaire. 
Je me confronte à plusieurs défis, en l occurence la lois m'en empêche. 
Il est nécessaire pour réduire nos émissions à effets de serre et pour respecter nos engagements de COP21 de réduire la fabrication neuve de ces déchets. 
Je souhaiterais donc présenter ce projet qui existe déjà dans d autre pays de l'Union Européenne ainsi que l évolution de l industrie du plastique et du recyclage français pour une meilleure gestion de ces déchets."
1148,consommer,Création d'un label quantité de gaz à effet de serre emis,"Création d'un label ""quantité de gaz à effet de serre emis"" obligatoire sur tous les produits de consommation.

c'est un outil puissant qui fera évoluer les entreprises de façon relativement rapide sur leur façon de produire. À l'instar du nutriscore sur les produits alimentaires et du développement d'applications  qui notent leurs impacts sur la santé.

Avec un label ""quantité de gaz à effet de serre emis"" , chaque consommateur peut contribuer directement par ses achats à pousser les entreprises à être plus vertueuses."
1151,consommer,Consommation energetique et data centers,"Les data centers représentent un lieu majeur de consommation énergétique.
ils sont source de production de CO2 et du réchauffement climatique.
ils sont un lieu de surveillance des individus
ils utilisent des métaux rares
cette consommation se fera toujours au détriment de la consommation individuelle en cas de manque.

Propositions:
transparence du stockage des données: qui ? ou ? quels documents ?
réduction du stockage"
1782,consommer,Suppression des sports mécaniques,"Ce serait sans doute une mesure anecdotique en regard des enjeux. Mais comment justifier cette débauche de consommation de matières premières et d’énergie à seuls fins de loisir/spectacle?
Ce serait en tout cas un signal fort pour marquer les esprits et montrer l'urgence de l'action.
Ça pourrait se faire en réglementant le sponsoring et la publicité par exemple."
1783,consommer,Publicités panneaux videos,Arrêter les panneaux de pub vidéos dans le métro les gares ou ailleurs
1260,consommer,Interdire le lancement automatique de vidéos en ligne,"Les services numériques ont aujourd'hui un impact énorme sur le climat et l'environnement, et la facture énergétique du secteur est en forte croissance chaque année.
Parmi eux, les services de vidéo en ""streaming"" représentent près de 60% du traffic et sont les plus consommateurs à tous les points de vue (serveurs, datacenters, infrastructure réseaux, terminaux des utilisateurs).
Ces services aujourd'hui ont tous un mécanisme dit ""autoplay"" qui consiste à lire une ou des vidéos de manière automatique et sans demander à l'utilisateur, et ce à des fins commerciales (retenir l'utilisateur le plus longtemps sur la plateforme). Cet ""autoplay"" se manifeste aussi par la lecture automatique de nouvelles vidéos lorsque celle en cours se termine.
Globalement, l'autoplay engendre une consommation accrue de vidéos en streaming, alourdissant la facture environnementale.
Il faut donc interdire la lecture automatique ""par défaut"" et sans demande à l'utilisateur. Ces fonctionnalités d'autoplay pourraient tout de même être activées par l'utilisateur si il le souhaite."
1154,consommer,Taxer les industries qui font des emballages plastiques,"On sait aujourd'hui que le plastique a une alternative : l'algue entre autre. L' État doit taxer non pas le consommateur mais l'industrie qui fabrique les packaging en plastique. Il faut cesser cela. Même avec les alertes sur l'environnement, les industries continuent toujours plus leur packaging en plastique (paquets de gâteaux individuels ...). Il faut les sanctionner et vite."
1156,consommer,Carte quota carbone,"Freins actuels à la diminution des émissions de GES:
- manque de connaissances de l'impact carbone de chaque activité ou produit consommé
- réguler son impact carbone individuel revient à remplacer certaines actions émettrices par d'autres, émettrices aussi mais un peu moins !! (on ne compense pas)
- tout le monde ne s'implique pas forcément dans la démarche
Enfin, les interdictions de certaines activités polluantes pourraient être très mal vécues par certains. 

DONC : en lien avec les limites planétaires annuelles, définir un ""quota d'émission autorisée par individu par an"" et créer une Carte Quota Carbone dans laquelle chacun dispose de son budget carbone annuel. Lors de chaque achat ou prestation, le citoyen fait débiter son montant carbone de la carte et on lui communique le solde qui lui reste jusqu'à la fin de l'année. 

Le quota me semble être la solution la plus efficace et la plus JUSTE socialement. En plus d'informer au quotidien sur l'impact de chaque activité, il limite et responsabilise. A gérer de la même façon qu'on gère son budget.

A mettre en place nationalement, le soumettre ensuite à l'UE,  idéalement diffusion internationale aux pays les plus émetteurs.

Si le coût GES de chaque produit ou prestation prend réellement en compte toutes les émissions (matières premières, fabrication et transport inclus) les produits les plus émetteurs seront moins consommés donc injonction indirecte aux entreprises à diminuer leur bilan carbone elles aussi."
1205,consommer,Développer les petits commerces en ville et village,"Les gens font leurs courses en prenant leur voiture pour aller dans un hypermarché à la périphérie urbaine.

Il faut au contraire, développer le retour des petits commerces en ville et village où l'on peut se rendre à pied ou en vélo.
L'usage de la voiture doit devenir l'exception et non plus la norme.

La construction de nouveaux grands centres commerciaux doit être interdit. Interdire les agrandissement. Ceux existant taxé.

Inciter les grandes enseignes à faire plusieurs petits magasins de proximité plutôt qu'un grand supermarché, pas que à Paris.
=> une taxe exponentielle sur la superficie du magasin"
1206,consommer,Eviter que ma brique de lait parcourt 800 km entre la vache et moi; ,"La marque ""bleu blanc coeur"" qui se glorifie de nous permettre de consommer local semble n'avoir qu'une usine de conditionnement (44), ce qui fait que le lait produit dans la région (Nouvelle Aquitaine) fait 400km pour aller à l'usine et 400km pour revenir chez moi; alors qu'une usine de produits laitiers (à Claix 16) a fermé très recemment, avec destructions d'emploi, sauf pour les chauffeurs routiers. J'ai verifié: idem pour le Jura (600km) et l'Ile de France.
Je pense que ce n'est qu'un exemple et on doit pouvoir en trouver des centaines."
1202,consommer,Imposer une taxe carbone mais avec compensation financière préventive pour les moins aisés.,"Imposer une taxe carbone sur chaque produit émetteur mais avec compensation financière préventive pour les moins aisés.
Pour éviter le fiasco de la taxe carbone 2018, il faut protéger les plus précaires en leurs attribuant en début d'année une allocation pour acheter des produits pour l'instant indispensable mais très émetteur .
En effet tous les experts semblent s'accorder sur le fait que la taxe carbone est le levier le plus efficace pour faire diminuer la consommation et donc la production de produits à émission de gaz à effet de serre.
Ensuite,  s'assurer que la taxe va uniquement servir à la lutte contre le changement climatique et pas à autre chose."
1265,consommer,"A problème global, solution Globale: Le Concept Dit Zident","Bonjour,

A tout hasard donc,
voici pour synthétiser, 
le Concept Dit Zident...

http://www.philippe-laffont.net/LeConceptDitZidentA6.pdf

http://www.philippe-laffont.net/2019LeGrandDebat.pdf

Connaissez-vous, ne serait-ce qu'un équivalent théorique?

;-)

Philippe LAFFONT"
1550,consommer,Obsolescence contrôlée,"Bonjour, 
Je pense qu'il faudrait produire de manière plus pérenne. En effet, je suis âgé de 37 ans. Je constate sur un grand nombre d'objet que ceux ci ne tiennent plus aussi longtemps qu'avant. 
Une batterie de voiture il y a 30 ans devait être changé tous les 10 ans, aujourd'hui une batterie tient en moyenne 3 ans. Il en est de même pour un grand nombre d'objet. (Télé - voitures - outils....) 
Merci."
1274,consommer,Filière Vêtements ,"Il faut obliger les magasins de vêtements à proposer des articles de seconde main. Les points de vente ne doivent pas proposer plus de 20% d’articles neufs. Une filière de la seconde main peut se développer, il est possible de composer de nouveaux vêtements avec  des pièces de tissus prélevées, récupérer la laine et autre matière pour en recomposer d’autres. Les kms parcourus sur l’ensemble du cycle seront donc réduits sur  l’ensemble du cycle, il n’y aura plus de teinture de tissus néfaste, moins d’eau consommée  pour créer un vêtement , moins de pesticides pour faire pousser du coton  ... 
Pour une filière du vêtements juste pour les hommes 👫 et sûre pour la planète 🌍 ."
2727,consommer,Augmenter la durée de la garantie constructeur,"Le matériel que nous achetons est de plus en plus éphémère (obsolescence programmée, réparation impossible, effet de mode, ...)
Or, le coût énergétique de fabrication d'un appareil est très souvent bien supérieur au coût énergétique de son utilisation.
Pour lutter contre ce gaspillage, il serait intéressant de rendre obligatoire une garantie constructeur supérieure à 5 ans."
2726,consommer,Privilégier les moyens de chauffage à bas rejets de CO2,"Le chauffage représente près du tiers de nos rejets de CO2.
Il convient de stopper la filière fuel et charbon très polluante.
L'actuelle réglementation thermique (RT 2012) pour les logements neufs privilégie indûment le gaz par rapport à l'électricité. La conséquence est d'augmenter ainsi nos rejets de CO2 (rappelons que l'usage de l'électricité est largement décarbonee en France grâce à l'hydraulique et au nucléaire ...).
Cette RT 2012 doit être remplacée par la RE 2020, en cours d'élaboration. 
C'est l'opportunité de privilégier les pompes à chaleur réversibles, de proposer l'autoconsommation avec PV en consacrant une partie des sommes de la CSPE aux investissements plutôt que de les consacrer exclusivement aux EnR intermittentes (121 milliards engagés !)"
1353,consommer,Garantir le minimum d'impact écologique des produits et services,"Autoriser uniquement la commercialisation des produits ou services dont on a la certitude de savoir comment ils seront effectivement et efficacement recyclés et interdire la mise sur le marché de tout autre produit ou service (y compris leurs emballages) qui ont un impact négatif sur l'environnement (pollution, émissions de gaz à effets de serre...).
Interdire également aux industriels l'utilisation des suremballages qui n'ont bien souvent vocation qu'à promouvoir le produit et aucune utilité concrète.
S'assurer de la mise en oeuvre d'un recyclage vertueux : on paye déjà une éco-taxe sur les produits, mais comment est-elle réellement utilisée ???
A l'heure où nous devons faire un choix puisque les centrales nucléaires sont en ""fin de vie"" et qu'il faudra investir tout aussi massivement pour les ""rajeunir"" que si l'on optait pour le développement des énergies renouvelables, opter pour le système le plus écologique et en finir avec le nucléaire..."
1203,consommer,Taxer les importations en fonction de leur empreinte carbone,"La Chine prévoit 226GW de nouvelles centrales au charbon, soit 3,5 fois le parc nucléaire français. Or la production d’électricité à partir de charbon compte déjà pour 1/3 des émissions anthropiques mondiales de CO2.

En Europe, en France, avons délocalisé une bonne partie de notre empreinte carbone (et de nos emplois) durant les 40 dernières années, principalement vers l’Asie.

Le seul vrai moyen de pression sur un pays comme la Chine pour l’inciter à réduire ses émissions de CO2 serait que l’UE taxe significativement ses importations en fonction de leur empreinte carbone.

Beaucoup de biens de consommation deviendront plus chers, mais en contrepartie nous « risquons » aussi de fortement relocaliser la production manufacturée (et de créer des emplois), qui fait du mix électrique français (~50 gCO2/kWh) ou même européen (~300 g) sera nettement moins émissive en CO2 que celle des produits importés de Chine (~650 g). En parallèle on pourrait réduire la TVA sur les produits alimentaires et de première nécessité.

Il serait naïf de croire que mettre en place cette taxe se fera sans mesures de rétorsion de la part des pays exportateurs. Mais si c’est fait au niveau de l’UE, première puissance économique mondiale, le moyen de pression sera très élevé.

Dans un premier temps, notamment face à l’opposition prévisible de l’Allemagne, cette mesure pourrait déjà être prise au niveau français, pour tous les produits fabriqués hors UE. L’UE finira bien par suivre."
1781,consommer,Réglementation de la publicité,"Il faudrait interdire les publicités pour des produits émetteurs de gaz à effet de serre et destructeurs de l'environnement. Je pense en premier à la viande, aux véhicules à moteur, aux voyages en avion, etc... Il suffirait de déterminer leur empreinte écologique. Au contraire favoriser les publicités pour les produits vertueux : alimentation bio, locale, vélo, etc..."
2325,consommer,Renoncer à refroidir la planète pour éviter de la réchauffer,"La climatisation augmente notre consommation énergétique et donc le réchauffement.
Ce n'est pas (encore) un des premiers poste de consommation.
Mais c'est très symbolique.
La climatisation est le symbole de la fuite en avant qui permet  de penser qu'il existe un refuge , au moins pour quelques-uns.
Contre-carrer cette fuite en avant induirait un changement de mentalité et augmenterait l'exigence de solutions.
Limiter les GES c'est nécessairement consommer moins de matériel et donc renoncer à certaines consommations et libertés.
Alors renoncer au symbole me parait un bon début.
Interdire la climatisation, c'est (assez) facile à faire et très difficile à faire comprendre. 
Mais trouvez-moi un autre renoncement plus facile et avec autant d'impact (psychologique ou physique) . Faire des enfants ? Bon courage.
Hauts les cœurs."
1221,consommer,Consigne sur le verre,Il faut commencer par créer une consigne sur les bouteilles en verre pour créer une filière française de ré-emploi.
1326,consommer,Prendre en compte les importations !,"On sait que le facteur majeur de la réduction des émissions de GES de la France ces dernières décennies est la désindustrialisation de notre pays : nous ne produisons plus de CO2 en fabriquant des produits manufacturés, mais nous les achetons aux Chinois qui les produisent pour nous, en assumant eux-mêmes cette production de CO2, en plus avec des technologies moins efficaces, et ce au prix de transports beaucoup plus longs, eux-mêmes émetteurs de GES.
Le problème existe aussi en agriculture : du fait de l'importance de notre consommation de viande, nous importons de la nourriture pour nos animaux d'élevage, dont la culture hors d'Europe monopolise des terres cultivables, produit des GES et implique des transports sur de longues distances.
Des mesures qui n'intégreraient pas ces problèmes seraient hypocrites : nous devons produire moins de GES tant par notre consommation que par nos importations !"
1280,consommer,Responsabiliser les hypermarchés ,"Il faut obliger la mesure des articles emballés en plastique passés en caisse (scan d’un code permettant d’identifier du plastique recyclable, déjà recyclé ou non) et pénaliser les magasins qui dépassent un quota de vente à fixer. Les actes éco-responsables doivent être partagés entre le consommateur qui doit préférer des articles en vrac  et les points de vente qui doivent travailler avec leurs fournisseurs pour transitionner."
1234,consommer,Consommation et déchets,"Le constat est sans appel, la consommation génère des quantités énormes de déchets qui sont brûlés, enfouis ou que l'on retrouve dans la nature, exemple emblématique le plastique. 

Tout d'abord il faut agir sur la conception des produits consommés (objet+son emballage) pour que ceux-ci soient recyclables facilement (définir des normes et les rendre obligatoires pour la commercialisation). Actuellement les produits sont conçus pour être attractifs et vendus plus facilement sans aucune contrainte sur leurs capacités à être recyclés. Un objet partiellement recyclable doit être défavorisé par rapport à un objet entièrement recyclable."
1235,consommer,Ordures ménagères et encombants,"On ne parle jamais de nos déchets enfouis. Allez dans une déchetterie  et regardez les bennes de ""tout-venant"" qui vont à l'enfouissement, c'est indécent. Il faut que la quantité d'ordure et de déchets non recyclables aient un coût pour inciter à l'achat d'objets plus vertueux et recyclables. Rien n'est fait (au niveau de la conception) pour inciter à conserver ses objets et les réparer.
La taxe ordures ménagères n'incite pas à réduire ses déchets quotidiens. Je paye autant que mon voisin dont les poubelles débordent alors que je composte et que je n'achète quasiment pas de produit emballé. Je sors mes poubelles une semaine sur 2 et elles sont quasiment vides. Les poubelles doivent être individualisées et on doit payer en fonction de son poids/volume d'ordure: Exemple je signe un contrat pour un ramassage 2 fois par mois pour un conteneur nominatif de 0,3m3. Si je dépose plus je paye un supplément."
1329,consommer,Interdire la publicité et Coopératiser les médias,"Vivre c'est consommer: c'est que nous apprend tous les jours la publicité.

Nous voyons tous les jours plus de 7500 placements de produits et appels à consommer.

Consommer c'est Polluer.

Quelle est l'utilité publique de la publicité ? Absolument  aucune !

Le financement des médias me direz-vous? Changeons-le !

La propriété des médias : 80% des médias français sont possédés par 9 milliardaires ""philanthropes"" dont le seul objectif est de nous désinformer, de canaliser le peuple et de le faire consommer.

Redonnons la propriété des médias aux journalistes qui les composent. Journalistes qui devront faire fonctionner leur média sur la base de la taxe audiovisuelle et sur les dons et abonnements de leur audience. (cf. les nouvelles formes de média sur Youtube: Thinkerview, Le média, QG, ....)

Ainsi les journalistes retrouveront leur indépendance et leur capacité critique envers notre gouvernement et l'oligarchie.

Pour ce qui est des publicitaires : organisons une reconversion professionnelle vers des sujets comme l'éducation populaire de la société sur les chaînes publiques aux problèmes écologiques et sociaux: produire de belles émissions pédagogiques, de beaux slogans.

Question: pourquoi aucun de vos travaux n'est rediffusé sur les chaines publiques? 
Si le changement climatique est notre priorité, cela devrait occuper 50% du temps de programme de france 2 ou france 3? 
La série ""Plus Belle la vie"" est-elle si importante?"
1284,consommer,Une taxe kilométrique sur les produits de consommation à la place de la TVA,"Les transports de marchandises et la consommation massive de produits fabriqués parfois à l'autre bout du monde contribuent pour beaucoup aux gazs à effet de serre. Dans le même temps, les producteurs locaux se heurtent à la concurrence internationale face à laquelle il leur est souvent impossible de faire face. 

Face à ces problématiques, le remplacement de la TVA par une taxe kilométrique évolutive, appliquée aux produits suivant la distance entre lieu de fabrication et de consommation présenterait plusieurs intérêts :

- cette taxe permettrait d'inciter les consommateurs à se tourner vers la consommation de produits locaux, ce qui réduirait d'autant les gazs à effet de serre liés au transport.

- en étant introduite en lieu et place de la TVA, cette taxe permettrait aux producteurs français de vendre leurs produits à des prix plus concurrentiels et de faire face, de manière plus efficace, à la concurrence internationale.

- cette taxe encouragerait les industriels, désireux d'écouler leurs produits sur le marché français à investir ou réinvestir dans un outil de production situé lui même en France afin d'échapper à cette taxe, ce qui aurait des effets très bénéfiques sur l'emploi.

- la consommation de produits exotiques ou d'aliments hors saison serait taxée de façon plus raisonnée."
1759,consommer,Limiter la consomation récréative d'énergies carbonnéss,"But : Chaque gouttes de pétrole brûlées étant la goutte de trop, Il nous faut déconnecter les
sentiments de plaisirs et d’amusement de la consommation et combustion d’énergies carbonés.
L’impact environnemental de ces propositions est sans doute faible, mais dans l’urgence où nous
somme la psychologie de groupe est également un terrain de bataille.

Interdiction ou taxation lourde :
-De tout les engins de loisirs à moteurs thermiques : quads, moto-cross, jet sky, voiture de golf etc...
qui n’ont pas une utilité social (véhicule de sauvetage, de transport collectif, d’accès à des endroits
escarpés...)
-De toutes les activités sportives faisant usage d’engins à moteurs thermiques.
-Des voitures de collections et des motos grosse cylindré (harley davidson...)
-De tout les bateaux à moteur thermique de plaisance et des Yacht (qui n’ont pas un but de pêche, de
sauvetage ou de transport de marchandise et de personnes)
-De tout les avions privés qui n’ont pas un rôle de transport collectif.
-Des campings cars ou caravanes selon la situation fiscale et foncière des propriétaires (pour ne pas
pénaliser ceux qui vivent dans leur camions ou qui en ont besoin dans leur mobilité professionnel)"
1449,consommer,"Loisirs : Interdire tous les sports mécaniques, freiner les domaines skiables","Sports mécaniques :  par définition de l'ordre de l'accessoire, le carburant consommé par les sports mécaniques (karting, jet ski, moto cross, quad, ...) est une émission de GES inutile. Et plus que l'effet direct, ces activités, en particulier les plus médiatisées (24h du Mans, Grand prix F1, ...), participent au culte de l'automobile, objet emblématique du XXème,  marqueur de réussite sociale voire de virilité, qui nous pousse à acquérir des véhicules bien plus puissants que nécessaire.

Sports d'hiver : en soi, c'est une activité très dispendieuse en énergie qui génère un trafic automobile important vers les massifs montagneux. De plus, les domaines empiètent sur des zones parmi les dernières du territoire à rester sauvages, et sont donc des puits de carbone. Enfin, c'est une activité réservée aux français les plus aisés. Il faut dans un premier temps interdire toute création ou extension de domaine skiable, puis de créer une taxation progressive des remontées mécaniques afin renchérir et diminuer cette pratique.

Foot : un acte symbolique fort serait de boycotter la coupe du monde de football 2022 au Qatar, qui est une aberration écologique (stades climatisés, pour nombre d'entre eux construits uniquement pour l'événement)."
1294,consommer,Obilgation d'information sur le bilan carbone de tout produit ou service,"Un système simple permettant au consommateur de:
- prendre conscience des émissions qu'il génère avec chaque acte de consommation
- arbitrer en différents produits en faveur du moins émetteur

Et aux industriels de:
- tenir une comptabilité carbone poussée
- réduire leur empreinte carbone pour continuer de vendre

Insistons sur l'absolue nécessité d'avoir un système immédiatement intelligible: par exemple 3 couleurs Rouge-Orange-Vert ou une tranche de quantité de gaz à effet de serre émise par unité pertinente (poids, volume, nombre de pièces) avec un cahier des charges central pour que chaque type de produits soit évalué de manière comparable.

On verrait ainsi par exemple des lasagnes surgelées très rouges alors les tomates en vrac seraient très vertes."
1784,consommer,Les ostréiculteurs sont très très inquiets pour leurs productions,"Les ostréiculteurs sont très très inquiets pour leurs productions  parce qu’ils reçoivent beaucoup trop d’eau douce l’hiver et surtout une eau très polluée par les matières fécales des stations d’épurations… en période de crue les stations débordent dans les rivières … avec tous les polluants !
Beaucoup trop d’eau douce l’hiver et pas assez l’été … ils se demandent si on ne pourrait pas réguler un peu mieux en amont du bassin versant…  réflexion pleine de bon sens d’un homme de terrain mais qui va à l’encontre  des actions des fonctionnaires de la DDT et de la DREAL … qui au contraire détruisent toutes les retenues pour que les sédiments rejoignent la mer !
Je ne comprenais pas pourquoi les sédiments devaient absolument rejoindre la mer et on vient de me fournir une explication tout à fait cohérente : La directive européenne impose juste de retrouver un état sanitaire satisfaisant des rivières, la destruction des retenues et l’écoulement des sédiments est une adaptation purement française de la directive … mais pourquoi évacuer les sédiments qui se déposent en amont des retenues alors qu’autrefois on s’en servait pour fertiliser les champs ? la réponse n’est pas très reluisante : les sédiments sont fortement pollués par les rejets des stations et les ruissellements des villes !"
1447,consommer,Interdire les dalles vidéo publicitaires (écrans publicitaires dans le métro et autres lieux publics),"Les affiches de publicité sont de plus en plus remplacées par des écrans géants dans les transports en commun ou les lieux publics.
Ces écrans consomment énormément d'énergie sans aucune valeur ajoutée sociétale. Par ailleurs l'électronique embarquée consomme des métaux et des terres rares qui sont plus utiles pour d'autres applications. Enfin il s'agit de matériel importé sans valeur ajoutée pour l'économie française.
Ces écrans devraient être interdits pour être remplacés par des affiches."
